http://abcnews.go.com/author/alexa_valiente,57138,77,text/html
http://abcnews.go.com/GMA/video/maksim-chmerkovskiy-peta-murgatroyd-talk-life-parents-45556555,69829,85,text/html
http://abcnews.go.com/GMA/recipe/tyler-florences-kale-salad-green-apple-walnuts-roasted-17848744,132275,202,html/plain
http://abcnews.go.com/topics/news/crime.htm,44182,29,text/html
http://abcnews.go.com/topics/entertainment/actors/casey-affleck.htm,47645,37,text/html
http://abcnews.go.com/Politics/State_of_the_Union/state-union-president-obama-congress-todays-address/story?id=12755135,76360,73,text/html
http://abcnews.go.com/weird,73671,111,text/html
http://abcnews.go.com/Entertainment/dev-patel-struggle-finding-roles-slumdog-millionaire/story?id=43909448,76452,67,text/html
http://abcnews.go.com/topics/entertainment/andy-cohen-producer.htm,50368,40,text/html
http://abcnews.go.com/amp/US/florida-man-arrested-plotting-bomb-target-stores-companys/story?id=45553743,28004,7,text/html
http://abcnews.go.com/GMA/recipe/daphne-ozs-moo-shu-vegetables-18133742,120841,202,html/plain
http://abcnews.go.com/Sports/,73550,121,text/html
http://abcnews.go.com/GMA/video/man-arrested-allegedly-plotting-bomb-target-stores-45556994,67623,85,text/html
http://abcnews.go.com/Entertainment/ruth-negga-stirs-oscar-buzz-film-loving/story?id=43451769,73047,65,text/html
http://abcnews.go.com/topics/news/,257949,1058,text/html
http://abcnews.go.com/Politics/trumps-secretary-labor-pick-andrew-puzder-withdraws-nomination/story?id=45517721,74861,69,text/html
http://abcnews.go.com/Politics/Election,225513,128,text/html
http://abcnews.go.com/alerts/Russia,122238,121,text/html
http://abcnews.go.com/topics/business/CEOs/sundar-pichai.htm,48743,36,text/html
http://abcnews.go.com/Weird/wireStory/thimble-tossed-game-piece-voted-monopoly-board-game-45533889,74530,68,text/html
http://abcnews.go.com/topics/sports/nba.htm,47233,34,text/html
http://abcnews.go.com/technology,176802,101,text/html
http://abcnews.go.com/author/joi_marie_mckenzie,57132,76,text/html
http://abcnews.go.com/International/wireStory/turkish-media-explosion-hits-town-southeast-turkey-injuries-45566751,72688,65,text/html
http://abcnews.go.com/blotter/tsa/,63772,78,text/html
http://abcnews.go.com/Politics/video/donald-trump-jr-basics-43609444,65164,86,text/html
http://abcnews.go.com/Sports/wireStory/wilsons-23-helps-15-nc-state-reach-20-45551160,64249,60,text/html
http://abcnews.go.com/topics/entertainment/tv/agents-of-s.h.i.e.l.d.htm,49869,39,text/html
http://abcnews.go.com/Lifestyle/,211287,119,text/html
http://abcnews.go.com/GMA/video/cast-big-lies-dish-upcoming-show-45552781,67529,84,text/html
http://abcnews.go.com/GMA/recipe/diane-henderiks-layer-dip-bites-12234361,130350,203,html/plain
http://abcnews.go.com/topics/sports/other-sports/snowmobiling.htm?mediatype=Image,37845,21,text/html
http://abcnews.go.com/2020/bachelor/,55499,46,text/html
http://abcnews.go.com/Entertainment/sarah-paulson-responsibility-playing-marcia-clark-wanted/story?id=37753934,73457,61,text/html
http://abcnews.go.com/topics/entertainment/actors/ryan-gosling.htm,50109,43,text/html
http://abcnews.go.com/travel,85078,94,text/html
http://abcnews.go.com/WN,150182,78,text/html
http://abcnews.go.com/Politics/State_of_the_Union/state-union-2011-fact-check-president-obamas-address/story?id=12760731,85960,75,text/html
http://abcnews.go.com/author/angela_williams,56894,77,text/html
http://abcnews.go.com/Entertainment/oscar-nominated-effects-rogue-made/story?id=45546651,68309,59,text/html
http://abcnews.go.com/blotter/scams/,55201,46,text/html
http://abcnews.go.com/US/wireStory/brothers-die-snowmobiles-plunge-thin-lake-ice-45317520,72979,68,text/html
http://abcnews.go.com/GMA/recipe/fish-taco-striped-bass-black-bean-puree-pico-44838450,130525,202,html/plain
http://abcnews.go.com/GMA/video/wife-man-convicted-sons-hot-car-death-speaks-45556995,71068,85,text/html
http://abcnews.go.com/Entertainment/annette-bening-stage-life/story?id=45169914,72365,64,text/html
http://abcnews.go.com/Lifestyle/photos/photo-good-morning-america-honoring-principals-school-counselors-45533093,45889,50,text/html
http://abcnews.go.com/Video/,326939,318,text/html
http://abcnews.go.com/International/wireStory/red-cross-assists-hundreds-migrants-entered-spain-45556340,75304,67,text/html
http://abcnews.go.com/amp/US/wireStory/ohio-inmate-accused-mailing-threats-trump-judges-45560425,21028,7,text/html
http://abcnews.go.com/International/wireStory/china-awards-trump-valuable-trademark-45504953,77419,69,text/html
